"id1","id2","materials_1","ObjectTypes_1","materials_2","ObjectTypes_2","element_to_change","element_changed","partition","query"
"art_009765","jewelry_000154, costume_011909, costume_011959",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ contenidor | contenidor culinari | recipient per beure | vas $ indumentària | accessori d'indumentària | accessori de vestir | bufanda $ moble | moble de suport | taula $ pintura | pintura de cavallet $ pintura $ indumentària | accessori d'indumentària | accessori de vestir | calçat | bota | bota de canya alta $ moble | seient | seient individual | cadira $ pintura",,"indumentària | roba de protecció | davantal $ indumentària $ indumentària | accessori d'indumentària | accessori de mà | mocador $ indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | roba interior | samarreta interior $ indumentària | peça de vestir | peça de roba principal | davantal $ indumentària | accessori d'indumentària | accessori de vestir | cinturó $ indumentària | peça de vestir | peça de roba principal | vestit $ indumentària | peça de vestir | peça de roba exterior | abric $ indumentària | accessori d'indumentària | accessori de vestir | lligadura | cinta de cap $ indumentària | accessori d'indumentària | accessori de vestir | lligadura | indumentària per al cap | vel $ component d'indumentària | màniga $ indumentària | accessori d'indumentària | accessori de vestir | joia | joia per al cap | ornament per a les orelles | arracada $ component de tèxtil | voreta $ indumentària | accessori d'indumentària | accessori de vestir | calceteria | mitjó $ indumentària | accessori d'indumentària | accessori de vestir | joia | joia per al coll i part superior del cos | collar $ indumentària | accessori d'indumentària | accessori de vestir | joia | joia emprada en el vestuari | agulla | fermall $ indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll","bufanda","cinturó","test_id","change scarf for belt."
"art_009765","costume_040599",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ contenidor | contenidor culinari | recipient per beure | vas $ indumentària | accessori d'indumentària | accessori de vestir | bufanda $ moble | moble de suport | taula $ pintura | pintura de cavallet $ pintura $ indumentària | accessori d'indumentària | accessori de vestir | calçat | bota | bota de canya alta $ moble | seient | seient individual | cadira $ pintura",,"indumentària | roba d'home $ indumentària | uniforme $ indumentària | accessori d'indumentària | accessori de vestir | faixí","bufanda","faixí","test_id","change scarf for cylinder."
"art_009765","costume_041188",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ contenidor | contenidor culinari | recipient per beure | vas $ indumentària | accessori d'indumentària | accessori de vestir | bufanda $ moble | moble de suport | taula $ pintura | pintura de cavallet $ pintura $ indumentària | accessori d'indumentària | accessori de vestir | calçat | bota | bota de canya alta $ moble | seient | seient individual | cadira $ pintura",,"indumentària | peça de vestir | peça de roba principal | vestit | vestit de bateig $ indumentària | accessori d'indumentària | accessori de vestir | lligadura","bufanda","lligadura","test_id","change scarf for ligature."
"art_009765","art_004684",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ contenidor | contenidor culinari | recipient per beure | vas $ indumentària | accessori d'indumentària | accessori de vestir | bufanda $ moble | moble de suport | taula $ pintura | pintura de cavallet $ pintura $ indumentària | accessori d'indumentària | accessori de vestir | calçat | bota | bota de canya alta $ moble | seient | seient individual | cadira $ pintura",,"retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ component biològic | part de planta | flor $ pintura | pintura de cavallet $ pintura $ pintura","cadira","cadira de braços","test_id","change chair for armchair."
"art_009765","jewelry_011014, jewelry_011015",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ contenidor | contenidor culinari | recipient per beure | vas $ indumentària | accessori d'indumentària | accessori de vestir | bufanda $ moble | moble de suport | taula $ pintura | pintura de cavallet $ pintura $ indumentària | accessori d'indumentària | accessori de vestir | calçat | bota | bota de canya alta $ moble | seient | seient individual | cadira $ pintura",,"indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | estola ornamental","coll","estola ornamental","test_id","change collar for ornamental stole."
"art_009795","archaeological_artifact_000411","metall | metall no fèrric | aliatge de coure | bronze","escultura $ al·legoria $ figura | nu","metall | metall no fèrric | aliatge de coure | bronze","artefacte $ objecte arqueològic $ figura | bust","nu","bust","test_id","change nude for bust."
"art_009807","art_012687, art_002336","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ tint $ pintura | esmalt $ argila | caolí","ceràmica","ceràmica","caolí","test_id","change ceramic for kaolin."
"art_009807","art_006895, art_004252, art_002331, art_001480","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila $ argila | ceràmica $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","ceràmica","engalba","test_id","change ceramic for cutout."
"art_009807","ceramic_006440, ceramic_011219","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila | maó","ceràmica","ceràmica","maó","test_id","change ceramic for brick."
"art_009807","ceramic_018640","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila | ceràmica | porcellana","ceràmica","ceràmica","porcellana","test_id","change ceramic for porcelain."
"art_009807","art_012687, art_002336","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ tint $ pintura | esmalt $ argila | caolí","ceràmica","engalba","caolí","test_id","change cutout for kaolin."
"art_009807","art_009296, art_007944, art_006895, art_006735, art_013848, ceramic_006440, art_012907, art_012814, art_012687, ceramic_072843, art_010863, ceramic_018640, art_004252, art_002420, art_002336, art_002331, art_001955, art_001480, ceramic_011219, ceramic_000048, ceramic_000110, ceramic_000217","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila $ material vegetal | fusta | fusta tova | avet $ pintura | esmalt","ceràmica","engalba","ceràmica","test_id","change cutout for ceramic."
"art_009807","ceramic_006440, ceramic_011219","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ argila | maó","ceràmica","engalba","maó","test_id","change cutout for brick."
"art_009807","art_007944","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","llim","sorra","test_id","change file for sand."
"art_009807","art_001955","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","argila | ceràmica $ sòl | terra $ pintura | esmalt","ceràmica","llim","terra","test_id","change file for earth."
"art_009849","art_012687, art_002336","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ tint $ pintura | esmalt $ argila | caolí","ceràmica","ceràmica","caolí","test_id","change ceramic for kaolin."
"art_009849","art_009807, art_006895, art_004252, art_002331, art_001480","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","ceràmica","engalba","test_id","change ceramic for cutout."
"art_009849","ceramic_006440, ceramic_011219","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ argila | maó","ceràmica","ceràmica","maó","test_id","change ceramic for brick."
"art_009849","ceramic_018640","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ argila | ceràmica | porcellana","ceràmica","ceràmica","porcellana","test_id","change ceramic for porcelain."
"art_009849","art_009807, art_006895, art_002331, art_001480","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ argila $ sòl | llim $ pintura | esmalt $ argila | engalba","ceràmica","sorra","llim","test_id","change sand for file."
"art_009849","art_001955","argila $ argila | ceràmica $ tint $ sòl | sorra","ceràmica","argila | ceràmica $ sòl | terra $ pintura | esmalt","ceràmica","sorra","terra","test_id","change sand for earth."
"art_009927","art_016031","paper","figura $ espai de transport | via pública | carrer $ estampa | planografia | litografia $ estructura","paper","esbós | apunt $ esbós $ paisatge $ espai de transport | via pública | carrer | carreró","carrer","carreró","test_id","change street for alley."
"art_010048","costume_011909, costume_011909",,"bodegó $ component biològic | part de planta | fulla $ pintura | pintura de cavallet $ pintura $ contenidor | cistell $ pintura",,"indumentària | accessori d'indumentària | accessori de vestir | lligadura | indumentària per al cap | mocador de cap $ indumentària | accessori d'indumentària | accessori de vestir | calçat | sandàlia $ indumentària | peça de vestir | peça de roba principal | vestit $ contenidor | bossa $ indumentària | accessori d'indumentària | accessori de mà | bossa $ indumentària | peça de vestir | peça de roba principal | davantal $ indumentària | roba de protecció | davantal $ indumentària | accessori d'indumentària | accessori de vestir | cinturó $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | roba de dona","cistell","bossa","test_id","change basket for bag."
"art_010048","jewelry_001618, jewelry_001931",,"bodegó $ component biològic | part de planta | fulla $ pintura | pintura de cavallet $ pintura $ contenidor | cistell $ pintura",,"contenidor | joier $ moble","cistell","joier","test_id","change basket for jeweler."
"art_010048","jewelry_013240",,"bodegó $ component biològic | part de planta | fulla $ pintura | pintura de cavallet $ pintura $ contenidor | cistell $ pintura",,"component biològic | part de planta | llavor","fulla","llavor","test_id","change leaf for seed."
